NofPmids,NofSnps,associationType,diseaseId,diseaseName,diseaseType,disease_mention,geneId,geneSymbol,gene_mention,originalSource,pmid,raw_sentence,score,sentence,source
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,adrenocorticotropic hormone,CTD_human,16053986,Apocynin but not allopurinol prevents and reverses adrenocorticotropic hormone-induced hypertension in the rat.,0.203846174978983,"Apocynin but not allopurinol prevents and reverses <span class=""gene"" id=""16053986-0-51-78"">adrenocorticotropic hormone</span>-induced <span class=""disease"" id=""16053986-0-87-99"">hypertension</span> in the rat.",CTD_human
68,0,Therapeutic,C0020538,Hypertensive disease,group,hypertension,5443,POMC,adrenocorticotropic hormone,CTD_human,17954371,Aspirin prevents and partially reverses adrenocorticotropic hormone-induced hypertension in the rat.,0.203846174978983,"Aspirin prevents and partially reverses <span class=""gene"" id=""17954371-0-40-67"">adrenocorticotropic hormone</span>-induced <span class=""disease"" id=""17954371-0-76-88"">hypertension</span> in the rat.",CTD_human
68,0,Therapeutic,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,6135010,Vasodilator prostanoids and ACTH-dependent hypertension.,0.203846174978983,"Vasodilator prostanoids and <span class=""gene"" id=""6135010-0-28-32"">ACTH</span>-dependent <span class=""disease"" id=""6135010-0-43-55"">hypertension</span>.",CTD_human
68,0,Therapeutic,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,6097376,"Acute glucocorticoid (corticosterone) hypertension in the rate is significantly attenuated by neomycin administration (Honour 1981), as is ACTH-induced hypertension is the same species (Honour & Kent 1981) presumably by altering gut bacterial steroid metabolism.",0.203846174978983,"Acute glucocorticoid (corticosterone) <span class=""disease"" id=""6097376-1-38-50"">hypertension</span> in the rate is significantly attenuated by neomycin administration (Honour 1981), as is <span class=""gene"" id=""6097376-1-139-143"">ACTH</span>-induced <span class=""disease"" id=""6097376-1-152-164"">hypertension</span> is the same species (Honour & Kent 1981) presumably by altering gut bacterial steroid metabolism.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,6135010,Vasodilator prostanoids and ACTH-dependent hypertension.,0.203846174978983,"Vasodilator prostanoids and <span class=""gene"" id=""6135010-0-28-32"">ACTH</span>-dependent <span class=""disease"" id=""6135010-0-43-55"">hypertension</span>.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,2849322,Control of sodium excretion in NE-ACTH hypertension: role of pressure natriuresis.,0.203846174978983,"Control of sodium excretion in NE-<span class=""gene"" id=""2849322-0-34-38"">ACTH</span> <span class=""disease"" id=""2849322-0-39-51"">hypertension</span>: role of pressure natriuresis.",CTD_human
68,0,Therapeutic,C0020538,Hypertensive disease,group,arterial hypertension,5443,POMC,ACTH,CTD_human,6088243,"Based on the various biological effects of ACTH different explanations are proposed: oedema or deposition of glycogen in the myocardial tissue, hyperinsulinism, arterial hypertension and increased inotropic stimulus.",0.203846174978983,"Based on the various biological effects of <span class=""gene"" id=""6088243-8-43-47"">ACTH</span> different explanations are proposed: oedema or deposition of glycogen in the myocardial tissue, hyperinsulinism, <span class=""disease"" id=""6088243-8-161-182"">arterial hypertension</span> and increased inotropic stimulus.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,323586,"Study of a 3-year-old child who presented with short stature, hypertension, hypokalemic alkalosis, suppressed renin and ACTH, and decreased excretion of all known steroids suggested excessive secretion of a pressor hormone.",0.203846174978983,"Study of a 3-year-old child who presented with short stature, <span class=""disease"" id=""323586-10-62-74"">hypertension</span>, hypokalemic alkalosis, suppressed renin and <span class=""gene"" id=""323586-10-120-124"">ACTH</span>, and decreased excretion of all known steroids suggested excessive secretion of a pressor hormone.",CTD_human
68,0,Therapeutic,C0020538,Hypertensive disease,group,hypertension,5443,POMC,adrenocorticotropic hormone,CTD_human,16053986,Apocynin but not allopurinol prevents and reverses adrenocorticotropic hormone-induced hypertension in the rat.,0.203846174978983,"Apocynin but not allopurinol prevents and reverses <span class=""gene"" id=""16053986-0-51-78"">adrenocorticotropic hormone</span>-induced <span class=""disease"" id=""16053986-0-87-99"">hypertension</span> in the rat.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,adrenocorticotropic hormone,CTD_human,17954371,Aspirin prevents and partially reverses adrenocorticotropic hormone-induced hypertension in the rat.,0.203846174978983,"Aspirin prevents and partially reverses <span class=""gene"" id=""17954371-0-40-67"">adrenocorticotropic hormone</span>-induced <span class=""disease"" id=""17954371-0-76-88"">hypertension</span> in the rat.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,adrenocorticotropic hormone,CTD_human,16620303,Atorvastatin prevented and partially reversed adrenocorticotropic hormone-induced hypertension in the rat.,0.203846174978983,"Atorvastatin prevented and partially reversed <span class=""gene"" id=""16620303-0-46-73"">adrenocorticotropic hormone</span>-induced <span class=""disease"" id=""16620303-0-82-94"">hypertension</span> in the rat.",CTD_human
68,0,Therapeutic,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,17324744,"Given that BH(4) failed to prevent ACTH or Dex hypertension, folic acid is unlikely to be acting through increased BH(4) production.",0.203846174978983,"Given that BH(4) failed to prevent <span class=""gene"" id=""17324744-13-35-39"">ACTH</span> or Dex <span class=""disease"" id=""17324744-13-47-59"">hypertension</span>, folic acid is unlikely to be acting through increased BH(4) production.",CTD_human
68,0,Therapeutic,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,15110907,These data suggest that EPO is not causal in ACTH-induced hypertension.,0.203846174978983,"These data suggest that EPO is not causal in <span class=""gene"" id=""15110907-13-45-49"">ACTH</span>-induced <span class=""disease"" id=""15110907-13-58-70"">hypertension</span>.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,arterial hypertension,5443,POMC,ACTH,CTD_human,6088243,"Based on the various biological effects of ACTH different explanations are proposed: oedema or deposition of glycogen in the myocardial tissue, hyperinsulinism, arterial hypertension and increased inotropic stimulus.",0.203846174978983,"Based on the various biological effects of <span class=""gene"" id=""6088243-8-43-47"">ACTH</span> different explanations are proposed: oedema or deposition of glycogen in the myocardial tissue, hyperinsulinism, <span class=""disease"" id=""6088243-8-161-182"">arterial hypertension</span> and increased inotropic stimulus.",CTD_human
68,0,Therapeutic,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,2821097,Children who develop hypertension during ACTH therapy should be considered at risk for hypertrophic cardiomyopathy and should undergo routine echocardiographic evaluation.,0.203846174978983,"Children who develop <span class=""disease"" id=""2821097-5-21-33"">hypertension</span> during <span class=""gene"" id=""2821097-5-41-45"">ACTH</span> therapy should be considered at risk for hypertrophic cardiomyopathy and should undergo routine echocardiographic evaluation.",CTD_human
68,0,Therapeutic,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,187612,Evidence for an unidentified ACTH-induced steroid hormone causing hypertension.,0.203846174978983,"Evidence for an unidentified <span class=""gene"" id=""187612-0-29-33"">ACTH</span>-induced steroid hormone causing <span class=""disease"" id=""187612-0-66-78"">hypertension</span>.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,6097376,"Acute glucocorticoid (corticosterone) hypertension in the rate is significantly attenuated by neomycin administration (Honour 1981), as is ACTH-induced hypertension is the same species (Honour & Kent 1981) presumably by altering gut bacterial steroid metabolism.",0.203846174978983,"Acute glucocorticoid (corticosterone) <span class=""disease"" id=""6097376-1-38-50"">hypertension</span> in the rate is significantly attenuated by neomycin administration (Honour 1981), as is <span class=""gene"" id=""6097376-1-139-143"">ACTH</span>-induced <span class=""disease"" id=""6097376-1-152-164"">hypertension</span> is the same species (Honour & Kent 1981) presumably by altering gut bacterial steroid metabolism.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,18487447,ACTH-induced hypertension is dependent on the ouabain-binding site of the alpha2-Na+-K+-ATPase subunit.,0.203846174978983,"<span class=""gene"" id=""18487447-0-0-4"">ACTH</span>-induced <span class=""disease"" id=""18487447-0-13-25"">hypertension</span> is dependent on the ouabain-binding site of the alpha2-Na+-K+-ATPase subunit.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,187612,Evidence for an unidentified ACTH-induced steroid hormone causing hypertension.,0.203846174978983,"Evidence for an unidentified <span class=""gene"" id=""187612-0-29-33"">ACTH</span>-induced steroid hormone causing <span class=""disease"" id=""187612-0-66-78"">hypertension</span>.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,2821097,Children who develop hypertension during ACTH therapy should be considered at risk for hypertrophic cardiomyopathy and should undergo routine echocardiographic evaluation.,0.203846174978983,"Children who develop <span class=""disease"" id=""2821097-5-21-33"">hypertension</span> during <span class=""gene"" id=""2821097-5-41-45"">ACTH</span> therapy should be considered at risk for hypertrophic cardiomyopathy and should undergo routine echocardiographic evaluation.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,17324744,"Given that BH(4) failed to prevent ACTH or Dex hypertension, folic acid is unlikely to be acting through increased BH(4) production.",0.203846174978983,"Given that BH(4) failed to prevent <span class=""gene"" id=""17324744-13-35-39"">ACTH</span> or Dex <span class=""disease"" id=""17324744-13-47-59"">hypertension</span>, folic acid is unlikely to be acting through increased BH(4) production.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,16546835,N-acetylcysteine antagonizes the development but does not reverse ACTH-induced hypertension in the rat.,0.203846174978983,"N-acetylcysteine antagonizes the development but does not reverse <span class=""gene"" id=""16546835-0-66-70"">ACTH</span>-induced <span class=""disease"" id=""16546835-0-79-91"">hypertension</span> in the rat.",CTD_human
68,0,Biomarker,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,15110907,These data suggest that EPO is not causal in ACTH-induced hypertension.,0.203846174978983,"These data suggest that EPO is not causal in <span class=""gene"" id=""15110907-13-45-49"">ACTH</span>-induced <span class=""disease"" id=""15110907-13-58-70"">hypertension</span>.",CTD_human
68,0,Therapeutic,C0020538,Hypertensive disease,group,hypertension,5443,POMC,ACTH,CTD_human,18487447,ACTH-induced hypertension is dependent on the ouabain-binding site of the alpha2-Na+-K+-ATPase subunit.,0.203846174978983,"<span class=""gene"" id=""18487447-0-0-4"">ACTH</span>-induced <span class=""disease"" id=""18487447-0-13-25"">hypertension</span> is dependent on the ouabain-binding site of the alpha2-Na+-K+-ATPase subunit.",CTD_human
1,0,Biomarker,C0022650,Kidney Calculi,disease,nephrolithiasis,5443,POMC,ACTH,CTD_human,1324751,Thiazide therapy for ACTH-induced hypercalciuria and nephrolithiasis.,0.2,"Thiazide therapy for <span class=""gene"" id=""1324751-0-21-25"">ACTH</span>-induced hypercalciuria and <span class=""disease"" id=""1324751-0-53-68"">nephrolithiasis</span>.",CTD_human
1,0,Therapeutic,C0025202,melanoma,disease,melanoma,5443,POMC,Proopiomelanocortin,CTD_human,24412703,Proopiomelanocortin gene delivery induces apoptosis in melanoma through NADPH oxidase 4-mediated ROS generation.,0.21578877303778302,"<span class=""gene"" id=""24412703-0-0-19"">Proopiomelanocortin</span> gene delivery induces apoptosis in <span class=""disease"" id=""24412703-0-55-63"">melanoma</span> through NADPH oxidase 4-mediated ROS generation.",CTD_human
2,0,Therapeutic,C0026769,Multiple Sclerosis,disease,multiple sclerosis,5443,POMC,ACTH,CTD_human,2843795,Hypomanic reactions to ACTH and prednisone treatment for multiple sclerosis.,0.20054945356842604,"Hypomanic reactions to <span class=""gene"" id=""2843795-0-23-27"">ACTH</span> and prednisone treatment for <span class=""disease"" id=""2843795-0-57-75"">multiple sclerosis</span>.",CTD_human
1,0,Biomarker,C0027497,Nausea,phenotype,nausea,5443,POMC,adrenocorticotropic hormone,CTD_human,11141589,Intractable nausea attributable to isolated deficiency of adrenocorticotropic hormone: prompt resolution after administration of glucocorticoid.,0.2,"Intractable <span class=""disease"" id=""11141589-0-12-18"">nausea</span> attributable to isolated deficiency of <span class=""gene"" id=""11141589-0-58-85"">adrenocorticotropic hormone</span>: prompt resolution after administration of glucocorticoid.",CTD_human
2,0,Biomarker,C0028754,Obesity,disease,obesity,5443,POMC,POMC,CTD_human,16289378,"Decrease in brain POMC mRNA expression and onset of obesity in guinea pigs exposed to 2-chloroethyl ethyl sulfide, a mustard analogue.",0.5281152171743729,"Decrease in brain <span class=""gene"" id=""16289378-0-18-22"">POMC</span> mRNA expression and onset of <span class=""disease"" id=""16289378-0-52-59"">obesity</span> in guinea pigs exposed to 2-chloroethyl ethyl sulfide, a mustard analogue.",CTD_human;HPO
1,0,Biomarker,C0028961,Oliguria,phenotype,oliguria,5443,POMC,ACTH,CTD_human,6254450,Four children developed oliguria and hyperkalaemia during and after withdrawal of ACTH.,0.2,"Four children developed <span class=""disease"" id=""6254450-6-24-32"">oliguria</span> and hyperkalaemia during and after withdrawal of <span class=""gene"" id=""6254450-6-82-86"">ACTH</span>.",CTD_human
3,0,Biomarker,C0030193,Pain,phenotype,pain,5443,POMC,ACTH,CTD_human,4345333,"Cortisol, growth hormone response, and pain following tetracosactrin depot and ACTH gel.",0.20274726784213098,"Cortisol, growth hormone response, and <span class=""disease"" id=""4345333-0-39-43"">pain</span> following tetracosactrin depot and <span class=""gene"" id=""4345333-0-79-83"">ACTH</span> gel.",CTD_human
3,0,Therapeutic,C0030193,Pain,phenotype,pain,5443,POMC,ACTH,CTD_human,4345333,"Cortisol, growth hormone response, and pain following tetracosactrin depot and ACTH gel.",0.20274726784213098,"Cortisol, growth hormone response, and <span class=""disease"" id=""4345333-0-39-43"">pain</span> following tetracosactrin depot and <span class=""gene"" id=""4345333-0-79-83"">ACTH</span> gel.",CTD_human
3,0,Therapeutic,C0030193,Pain,phenotype,Pain,5443,POMC,met-enkephalin,CTD_human,6094376,"Pain threshold changes in rats following central injection of beta-endorphin, met-enkephalin, vasopressin or oxytocin antisera.",0.20274726784213098,"<span class=""disease"" id=""6094376-0-0-4"">Pain</span> threshold changes in rats following central injection of <span class=""gene"" id=""6094376-0-62-76"">beta-endorphin</span>, <span class=""gene"" id=""6094376-0-78-92"">met-enkephalin</span>, vasopressin or oxytocin antisera.",CTD_human
3,0,Biomarker,C0030193,Pain,phenotype,pain,5443,POMC,beta-endorphin,CTD_human,20084599,The endogenous opioid beta-endorphin is a known indicator of stress and pain.,0.20274726784213098,"The endogenous opioid <span class=""gene"" id=""20084599-1-22-36"">beta-endorphin</span> is a known indicator of stress and <span class=""disease"" id=""20084599-1-72-76"">pain</span>.",CTD_human
3,0,Therapeutic,C0030193,Pain,phenotype,pain,5443,POMC,beta-endorphin,CTD_human,20084599,The endogenous opioid beta-endorphin is a known indicator of stress and pain.,0.20274726784213098,"The endogenous opioid <span class=""gene"" id=""20084599-1-22-36"">beta-endorphin</span> is a known indicator of stress and <span class=""disease"" id=""20084599-1-72-76"">pain</span>.",CTD_human
3,0,Biomarker,C0030193,Pain,phenotype,Pain,5443,POMC,met-enkephalin,CTD_human,6094376,"Pain threshold changes in rats following central injection of beta-endorphin, met-enkephalin, vasopressin or oxytocin antisera.",0.20274726784213098,"<span class=""disease"" id=""6094376-0-0-4"">Pain</span> threshold changes in rats following central injection of <span class=""gene"" id=""6094376-0-62-76"">beta-endorphin</span>, <span class=""gene"" id=""6094376-0-78-92"">met-enkephalin</span>, vasopressin or oxytocin antisera.",CTD_human
1,0,Biomarker,C0035258,Restless Legs Syndrome,disease,restless legs syndrome,5443,POMC,adrenocorticotropic hormone,CTD_human,18464280,Alpha-melanocyte stimulating hormone and adrenocorticotropic hormone: an alternative approach when thinking about restless legs syndrome?,0.2,"<span class=""gene"" id=""18464280-0-0-36"">Alpha-melanocyte stimulating hormone</span> and <span class=""gene"" id=""18464280-0-41-68"">adrenocorticotropic hormone</span>: an alternative approach when thinking about <span class=""disease"" id=""18464280-0-114-136"">restless legs syndrome</span>?",CTD_human
6,0,Biomarker,C0036572,Seizures,phenotype,seizures,5443,POMC,ACTH,CTD_human,2554740,ACTH-induced seizures in an infant with West syndrome.,0.202472541057918,"<span class=""gene"" id=""2554740-0-0-4"">ACTH</span>-induced <span class=""disease"" id=""2554740-0-13-21"">seizures</span> in an infant with West syndrome.",CTD_human
6,0,Therapeutic,C0036572,Seizures,phenotype,seizures,5443,POMC,ACTH,CTD_human,2554740,ACTH-induced seizures in an infant with West syndrome.,0.202472541057918,"<span class=""gene"" id=""2554740-0-0-4"">ACTH</span>-induced <span class=""disease"" id=""2554740-0-13-21"">seizures</span> in an infant with West syndrome.",CTD_human
6,0,Biomarker,C0036572,Seizures,phenotype,seizures,5443,POMC,adrenocorticotropic hormone,CTD_human,1656808,The seizures occurred following the suppression of infantile spasms with adrenocorticotropic hormone therapy and disappeared following the cessation of clonazepam administration.,0.202472541057918,"The <span class=""disease"" id=""1656808-2-4-12"">seizures</span> occurred following the suppression of infantile spasms with <span class=""gene"" id=""1656808-2-73-100"">adrenocorticotropic hormone</span> therapy and disappeared following the cessation of clonazepam administration.",CTD_human
6,0,Therapeutic,C0036572,Seizures,phenotype,seizures,5443,POMC,beta-endorphin,CTD_human,7127082,Lower doses of systemic morphine (50 mg/kg) were necessary to block i.c.v. morphine seizures than the dose (100 mg/kg) necessary to block seizures induced by i.c.v.Leu-enkephalin and beta-endorphin.,0.202472541057918,"Lower doses of systemic morphine (50 mg/kg) were necessary to block i.c.v. morphine <span class=""disease"" id=""7127082-6-84-92"">seizures</span> than the dose (100 mg/kg) necessary to block <span class=""disease"" id=""7127082-6-138-146"">seizures</span> induced by i.c.v.Leu-enkephalin and <span class=""gene"" id=""7127082-6-183-197"">beta-endorphin</span>.",CTD_human
6,0,Therapeutic,C0036572,Seizures,phenotype,seizures,5443,POMC,adrenocorticotropic hormone,CTD_human,1656808,The seizures occurred following the suppression of infantile spasms with adrenocorticotropic hormone therapy and disappeared following the cessation of clonazepam administration.,0.202472541057918,"The <span class=""disease"" id=""1656808-2-4-12"">seizures</span> occurred following the suppression of infantile spasms with <span class=""gene"" id=""1656808-2-73-100"">adrenocorticotropic hormone</span> therapy and disappeared following the cessation of clonazepam administration.",CTD_human
6,0,Biomarker,C0036572,Seizures,phenotype,seizures,5443,POMC,beta-endorphin,CTD_human,7127082,Lower doses of systemic morphine (50 mg/kg) were necessary to block i.c.v. morphine seizures than the dose (100 mg/kg) necessary to block seizures induced by i.c.v.Leu-enkephalin and beta-endorphin.,0.202472541057918,"Lower doses of systemic morphine (50 mg/kg) were necessary to block i.c.v. morphine <span class=""disease"" id=""7127082-6-84-92"">seizures</span> than the dose (100 mg/kg) necessary to block <span class=""disease"" id=""7127082-6-138-146"">seizures</span> induced by i.c.v.Leu-enkephalin and <span class=""gene"" id=""7127082-6-183-197"">beta-endorphin</span>.",CTD_human
6,0,Biomarker,C0036572,Seizures,phenotype,seizures,5443,POMC,ACTH,CTD_human,2169275,"The features of these are 1) late onset of seizures, 2) good response to ACTH therapy, 3) no significant abnormalities of brain except for agenesis of corpus callosum.",0.202472541057918,"The features of these are 1) late onset of <span class=""disease"" id=""2169275-9-43-51"">seizures</span>, 2) good response to <span class=""gene"" id=""2169275-9-73-77"">ACTH</span> therapy, 3) no significant abnormalities of brain except for agenesis of corpus callosum.",CTD_human
6,0,Therapeutic,C0036572,Seizures,phenotype,seizures,5443,POMC,ACTH,CTD_human,2169275,"The features of these are 1) late onset of seizures, 2) good response to ACTH therapy, 3) no significant abnormalities of brain except for agenesis of corpus callosum.",0.202472541057918,"The features of these are 1) late onset of <span class=""disease"" id=""2169275-9-43-51"">seizures</span>, 2) good response to <span class=""gene"" id=""2169275-9-73-77"">ACTH</span> therapy, 3) no significant abnormalities of brain except for agenesis of corpus callosum.",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,adrenocorticotropic hormone,CTD_human,1656808,The seizures occurred following the suppression of infantile spasms with adrenocorticotropic hormone therapy and disappeared following the cessation of clonazepam administration.,0.203021994626344,"The seizures occurred following the suppression of <span class=""disease"" id=""1656808-2-51-67"">infantile spasms</span> with <span class=""gene"" id=""1656808-2-73-100"">adrenocorticotropic hormone</span> therapy and disappeared following the cessation of clonazepam administration.",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,6143199,Renal and pancreatic calcification during treatment of infantile spasms with ACTH.,0.203021994626344,"Renal and pancreatic calcification during treatment of <span class=""disease"" id=""6143199-0-55-71"">infantile spasms</span> with <span class=""gene"" id=""6143199-0-77-81"">ACTH</span>.",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,11341487,Decreased cerebrospinal fluid levels of beta-endorphin and ACTH in children with infantile spasms.,0.203021994626344,"Decreased cerebrospinal fluid levels of <span class=""gene"" id=""11341487-0-40-54"">beta-endorphin</span> and <span class=""gene"" id=""11341487-0-59-63"">ACTH</span> in children with <span class=""disease"" id=""11341487-0-81-97"">infantile spasms</span>.",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,1327015,[Treatment of infantile spasms with long-term low dose ACTH].,0.203021994626344,"[Treatment of <span class=""disease"" id=""1327015-0-14-30"">infantile spasms</span> with long-term low dose <span class=""gene"" id=""1327015-0-55-59"">ACTH</span>].",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,West syndrome,5443,POMC,ACTH,CTD_human,2554740,ACTH-induced seizures in an infant with West syndrome.,0.203021994626344,"<span class=""gene"" id=""2554740-0-0-4"">ACTH</span>-induced seizures in an infant with <span class=""disease"" id=""2554740-0-40-53"">West syndrome</span>.",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasm,5443,POMC,ACTH,CTD_human,6107850,[Lethal side effects from ACTH-therapy in infantile spasm (author's transl)].,0.203021994626344,"[Lethal side effects from <span class=""gene"" id=""6107850-0-26-30"">ACTH</span>-therapy in <span class=""disease"" id=""6107850-0-42-57"">infantile spasm</span> (author's transl)].",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,west syndrome,5443,POMC,ACTH,CTD_human,19039989,[Case of west syndrome associated with transient marked sinus dysfunction during ACTH therapy].,0.203021994626344,"[Case of <span class=""disease"" id=""19039989-0-9-22"">west syndrome</span> associated with transient marked sinus dysfunction during <span class=""gene"" id=""19039989-0-81-85"">ACTH</span> therapy].",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,2983143,A fatal incident during combined anticonvulsive therapy with ACTH and Dexamethason prompted us to reevaluate our treatment results in 19 children suffering from infantile spasms.,0.203021994626344,"A fatal incident during combined anticonvulsive therapy with <span class=""gene"" id=""2983143-1-61-65"">ACTH</span> and Dexamethason prompted us to reevaluate our treatment results in 19 children suffering from <span class=""disease"" id=""2983143-1-161-177"">infantile spasms</span>.",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,1327015,[Treatment of infantile spasms with long-term low dose ACTH].,0.203021994626344,"[Treatment of <span class=""disease"" id=""1327015-0-14-30"">infantile spasms</span> with long-term low dose <span class=""gene"" id=""1327015-0-55-59"">ACTH</span>].",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,west syndrome,5443,POMC,ACTH,CTD_human,19039989,[Case of west syndrome associated with transient marked sinus dysfunction during ACTH therapy].,0.203021994626344,"[Case of <span class=""disease"" id=""19039989-0-9-22"">west syndrome</span> associated with transient marked sinus dysfunction during <span class=""gene"" id=""19039989-0-81-85"">ACTH</span> therapy].",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,6143199,Renal and pancreatic calcification during treatment of infantile spasms with ACTH.,0.203021994626344,"Renal and pancreatic calcification during treatment of <span class=""disease"" id=""6143199-0-55-71"">infantile spasms</span> with <span class=""gene"" id=""6143199-0-77-81"">ACTH</span>.",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,2983143,A fatal incident during combined anticonvulsive therapy with ACTH and Dexamethason prompted us to reevaluate our treatment results in 19 children suffering from infantile spasms.,0.203021994626344,"A fatal incident during combined anticonvulsive therapy with <span class=""gene"" id=""2983143-1-61-65"">ACTH</span> and Dexamethason prompted us to reevaluate our treatment results in 19 children suffering from <span class=""disease"" id=""2983143-1-161-177"">infantile spasms</span>.",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,6254450,ACTH therapy in infantile spasms: side effects.,0.203021994626344,"<span class=""gene"" id=""6254450-0-0-4"">ACTH</span> therapy in <span class=""disease"" id=""6254450-0-16-32"">infantile spasms</span>: side effects.",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,1324751,A one-year-old boy presented with hypercalciuria and nephrolithiasis following a course of ACTH therapy for infantile spasms.,0.203021994626344,"A one-year-old boy presented with hypercalciuria and nephrolithiasis following a course of <span class=""gene"" id=""1324751-1-91-95"">ACTH</span> therapy for <span class=""disease"" id=""1324751-1-108-124"">infantile spasms</span>.",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,Adrenocorticotropic hormone,CTD_human,8980841,Adrenocorticotropic hormone and vigabatrin treatment of children with infantile spasms underlying cerebral palsy.,0.203021994626344,"<span class=""gene"" id=""8980841-0-0-27"">Adrenocorticotropic hormone</span> and vigabatrin treatment of children with <span class=""disease"" id=""8980841-0-70-86"">infantile spasms</span> underlying cerebral palsy.",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,11341487,Decreased cerebrospinal fluid levels of beta-endorphin and ACTH in children with infantile spasms.,0.203021994626344,"Decreased cerebrospinal fluid levels of <span class=""gene"" id=""11341487-0-40-54"">beta-endorphin</span> and <span class=""gene"" id=""11341487-0-59-63"">ACTH</span> in children with <span class=""disease"" id=""11341487-0-81-97"">infantile spasms</span>.",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,1324751,A one-year-old boy presented with hypercalciuria and nephrolithiasis following a course of ACTH therapy for infantile spasms.,0.203021994626344,"A one-year-old boy presented with hypercalciuria and nephrolithiasis following a course of <span class=""gene"" id=""1324751-1-91-95"">ACTH</span> therapy for <span class=""disease"" id=""1324751-1-108-124"">infantile spasms</span>.",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasm,5443,POMC,ACTH,CTD_human,6107850,[Lethal side effects from ACTH-therapy in infantile spasm (author's transl)].,0.203021994626344,"[Lethal side effects from <span class=""gene"" id=""6107850-0-26-30"">ACTH</span>-therapy in <span class=""disease"" id=""6107850-0-42-57"">infantile spasm</span> (author's transl)].",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,6259007,"In spite of conflicting views as to the long-term effects of ACTH, prompt treatment seems to be mandatory, at least in cryptogenic cases of infantile spasms.",0.203021994626344,"In spite of conflicting views as to the long-term effects of <span class=""gene"" id=""6259007-11-61-65"">ACTH</span>, prompt treatment seems to be mandatory, at least in cryptogenic cases of <span class=""disease"" id=""6259007-11-140-156"">infantile spasms</span>.",CTD_human
